,Date,Equally-Weighted,Minimum-Variance,Maximum-Diversification,Inverse-Volatility,Equal-Risk-Contribution,HRP,HERC
0,2006-06-01,3.3074256692308674e-05,0.0007048642790136337,0.00039060583061051096,0.0012985152192225553,0.000944760281544749,0.0018159553068703498,0.004776385377051816
1,2006-06-02,0.017961005838355887,0.00588135656030544,0.00800652836224163,0.016920100408799457,0.0145563530068431,0.01255692047729143,0.022759881711779673
2,2006-06-05,1.7267452169667945e-05,-0.003898329230039981,-0.003364235334491355,-0.00035690767659435986,-0.0004203420355738903,-0.0008361738836440613,-0.0018203245001347892
3,2006-06-06,-0.03317307453374349,-0.016104462693589065,-0.020516893858774372,-0.03155501615346607,-0.029679326393050584,-0.025548598843032264,-0.03466124142449356
4,2006-06-07,-0.02352247519793997,-0.025722980327472146,-0.0237292633093677,-0.02361223885568192,-0.02411186139973556,-0.023750727082191638,-0.02141220157547476
5,2006-06-08,-0.053380301604210256,-0.03919380975980404,-0.042094037177445164,-0.051920500747235955,-0.049552214506609224,-0.04623090509227695,-0.05661447739942792
6,2006-06-09,0.035813804637439876,0.008362510259552572,0.008339662401396363,0.033237668512923195,0.027971178825289468,0.021399026579202146,0.039588418082487
7,2006-06-12,-0.004184358239977245,0.010640209327475439,0.006858778659342479,-0.002706964218214949,-0.0008904338903184935,0.0019532677138352724,-0.005315971429522996
8,2006-06-13,-0.03649972578555571,-0.027607328791351953,-0.032524451523578385,-0.03469291982602327,-0.03428228169336992,-0.03310031278629157,-0.03315810981513807
9,2006-06-14,0.01671742640184874,0.01195035154518393,0.011374686468497663,0.016173040074416854,0.014949880520229154,0.013699681387683458,0.018635852537264627
10,2006-06-15,0.001975955192513307,0.0009609168413047557,3.5098457194099475e-17,0.001965339827416708,0.0017168950026414725,0.0017333884708459662,0.0020977756276563935
11,2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2006-06-19,0.052220335979894526,0.04245447905221209,0.048439606700754034,0.05094807730865772,0.05100559179960852,0.048977476755453865,0.049331439508967734
13,2006-06-20,0.00599171283275984,0.002059131851246976,0.002493337378871312,0.004953991869663267,0.004822969236580217,0.0032104345324676467,0.00275624891525281
14,2006-06-21,0.01295910280614288,0.01648089943149812,0.01600613683456284,0.011366449076506057,0.012716663475495134,0.012385194148821348,0.0037802311940958074
15,2006-06-22,-0.003269911059205303,0.008740095276685638,0.0037216305645706004,-0.005163923956578802,-0.0028406986391212074,-0.0024022079014091695,-0.014813210884983944
16,2006-06-23,-0.020518571992084855,-0.018265920340208575,-0.01920648470313526,-0.021714280854483913,-0.02092955384730933,-0.02224620259789515,-0.02918131055126224
17,2006-06-26,-0.021347777047204364,-0.010919087806295818,-0.012291150974349527,-0.022914891456988398,-0.02029930232438504,-0.019823424245023778,-0.03237148677798458
18,2006-06-27,0.005964309569291089,-0.003373730722467523,-0.0028776070589035785,0.0060717507455123245,0.003303056782311908,0.0023474456081244268,0.012007080167658233
19,2006-06-28,0.005104708172262703,0.0012397989368954723,0.00033231569995215333,0.0056541261226345585,0.004581817793595075,0.005110164651208065,0.008859446299817686
20,2006-06-29,0.01517138896566611,0.008758928038157959,0.01130853453356876,0.01427538520105481,0.013604294465359571,0.012618617185041871,0.014057523595218054
21,2006-06-30,0.02321774251124108,0.018030053620530024,0.022770107928628457,0.022631699501223165,0.02262197566643335,0.021320603183497936,0.024451157916152298
22,2006-07-03,0.014772970529547748,0.012027914604824193,0.009974439454611997,0.014234989658526516,0.012735675346704809,0.01200563223528775,0.015511027399855605
23,2006-07-04,0.0031285766385480743,0.006409100257669883,0.0023562556939482546,0.003980139591071882,0.003907899074043794,0.004829083932774421,0.005861471702108637
24,2006-07-05,-0.017390888348057087,-0.0034206933246848127,-0.007396784357880291,-0.016564822916648105,-0.014821249212476116,-0.01220871242797899,-0.02099316324665762
25,2006-07-06,0.007908552279590503,-0.002522586701911512,0.0018868983631261053,0.006975444810762242,0.006736230585149384,0.004538106346477043,0.007668431841609829
26,2006-07-07,0.0019543536157566777,0.0021506653227449483,0.004750384140686584,0.0016891894132495487,0.002075164443728627,0.0019180361365175747,0.000486943304156152
27,2006-07-10,0.004385298434397117,0.0006759253128227332,0.0004896176934783831,0.005120242242362309,0.00389049334029894,0.00349685007606605,0.009948709371114365
28,2006-07-11,0.00032456237439307674,0.004655635540430803,0.0032984099687691664,0.000938529955780764,0.0019328991294413215,0.0028051368094274064,-0.0008819450072308275
29,2006-07-12,0.014633229822322293,0.012684621159612781,0.015346062052951599,0.013514549112045773,0.013484468057532685,0.012512975807233408,0.012936603327185976
30,2006-07-13,-0.020943300814259554,-0.011573633018016132,-0.008283042913939345,-0.020406412649808466,-0.01788153120493185,-0.01608377541750757,-0.022328253231361884
31,2006-07-14,-0.010765962905210579,-0.007405875152452012,-0.00684120030124745,-0.011121396394556672,-0.010315220859333568,-0.010366791654008983,-0.011824506371808008
32,2006-07-17,-0.020183289664516824,-0.018036150429580358,-0.020068148050675732,-0.02039478183652226,-0.02016877838286562,-0.019701193784906944,-0.022544564150763093
33,2006-07-18,0.0027069865465344663,-3.355764232104881e-05,0.0024501412973008518,0.003050039057458378,0.0026715479137932705,0.0023269803390853867,0.00542163203072806
34,2006-07-19,0.019316091260375923,0.0044290975313055455,0.005421793937257568,0.01893165918785951,0.01638288276456768,0.013295239184302657,0.024286147741835518
35,2006-07-20,-0.0032747001329831134,0.00875505436382698,0.0050317704067542966,-0.0012908846959661356,0.00025664939659795924,0.0029092491234616424,-0.0010131938769145689
36,2006-07-21,-0.01424739512348591,-0.006296433300523788,-0.009209662393855894,-0.012445703482427227,-0.011846738167972418,-0.009461371220564643,-0.012100759633276968
37,2006-07-24,0.007990036786977813,0.00389687320965295,0.003701882500172493,0.00920547567110933,0.007567211830112934,0.007581492311083306,0.01379863151514822
38,2006-07-25,0.005043107428852909,0.0056557385732628656,0.005619237429158972,0.005218930908997579,0.005425544695526729,0.006113998466775935,0.003380063312352526
