,Date,Equally-Weighted,Minimum-Variance,Maximum-Diversification,Inverse-Volatility,Equal-Risk-Contribution,HRP,HERC
0,2006-06-01,0.012899753717675252,0.010491697465824354,0.011293433183870426,0.012189980982825572,0.012324555935287425,0.01164401126355223,0.011079879271721563
1,2006-06-02,0.0015895057622839972,0.0005221813912459412,0.0015492667102664133,0.001516196567855722,0.0014644290474147353,0.0006625454142884394,0.004288842245882203
2,2006-06-05,-0.019400638244096963,-0.01191851820248775,-0.015251757849688394,-0.017714823715085096,-0.017950827669378527,-0.015948920079635658,-0.016100238400334723
3,2006-06-06,-0.002776958898353604,0.003683597166338098,-0.00297722215980627,-0.00218947065079378,-0.002312755952780486,-0.0011440832190782154,-0.0013735338450361122
4,2006-06-07,-0.005688904202685552,-5.974038229060113e-05,-0.0010341031372307064,-0.003947158832673746,-0.0040789190360264235,-0.002087465033687283,-0.0016098223026078538
5,2006-06-08,0.0009033369636318894,-0.0024239263977265542,-0.002987793906920032,0.001306062443202416,0.0011205534523052098,0.0005076113426011237,0.004893673930916448
6,2006-06-09,-0.002803138623941697,-0.0031523853107692456,-0.005125056643878166,-0.0023919807435352366,-0.0028077462847640733,-0.00265491755509776,-0.001568076939281373
7,2006-06-12,-0.014235223950194558,-0.012303966861195571,-0.01522368956854325,-0.01202204087837197,-0.012536792457720453,-0.011045273593595781,-0.00841224787937683
8,2006-06-13,-0.009815656795219261,-0.003406024560395504,-0.006406726182800645,-0.009160006444332763,-0.009091903325908025,-0.00761746499545719,-0.012377025243457858
9,2006-06-14,0.004925686398128226,0.000707526249686181,0.0014520092511641392,0.00331572594599336,0.0037474256573336775,0.0028770993630448686,-0.0017728323034812343
10,2006-06-15,0.023420642360930725,0.011117547082449584,0.019440474140562804,0.020797804391060395,0.021201439436029944,0.017856871147311333,0.019018856422979843
11,2006-06-16,-0.003624737403020335,-0.0010001342714511638,-0.0011766353644147962,-0.0032661956969902406,-0.0031446827067956595,-0.0027869562545858317,-0.004390058385795678
12,2006-06-19,-0.010069847730454674,-0.0092326341951653,-0.009900202773367915,-0.009030835569502809,-0.009171274290893114,-0.008016353852440209,-0.009277321488801785
13,2006-06-20,-0.0002656549210268743,0.0038335078599283116,-8.099464192651032e-05,7.656184665738996e-05,-0.00030646988937460995,0.0004961127982761992,0.00014733555423459465
14,2006-06-21,0.011152207770715733,0.004971379769337056,0.007134984794890589,0.009687141928049965,0.009977628722120997,0.008463876943620875,0.005737291264810743
15,2006-06-22,-0.0051619434005370345,-0.003381366872423179,-0.00707166577343212,-0.0049046456323950235,-0.005089109753411003,-0.004985109052242293,-0.00391245940336241
16,2006-06-23,-0.0006088081852825858,-0.005102495468270026,-0.002054157852948845,-0.0016463802650640547,-0.001405175037607681,-0.002526311688960963,-0.002961785415778721
17,2006-06-26,0.0057932351698844,0.0016097552579468987,-0.001045959034477364,0.005464143336543176,0.0050792578813123445,0.004602124397122364,0.006892480909637054
18,2006-06-27,-0.01071733767121649,-0.006639478501681623,-0.011733415874246485,-0.009423245033066584,-0.009895731949702773,-0.008882303078874453,-0.0075807978962847125
19,2006-06-28,0.004528962654381602,0.0006605312142356677,0.007532299841981559,0.0040018656647704464,0.004301542164756146,0.0033765718792815066,0.004994457996695057
